Date,SWE_in,SnowDepth_in,PrecipAccum_in,MaxTemp_F,MinTemp_F,NewSnow_in,Precip_Liquid_in,Resort
2020-01-23,5.3,23,0.1,43.2,23.5,0.0,0.1,Mammoth
2020-01-24,5.4,22,0.0,39.4,26.8,0.0,0.0,Mammoth
2020-01-25,5.4,22,0.0,41.9,27.1,0.0,0.0,Mammoth
2020-01-26,5.4,22,0.1,35.8,20.8,0.0,0.1,Mammoth
2020-01-27,5.4,23,0.0,38.5,19.9,1.0,0.0,Mammoth
2020-01-28,5.4,22,0.0,36.5,23.5,0.0,0.0,Mammoth
2020-01-29,5.4,22,0.0,31.5,13.6,0.0,0.0,Mammoth
2020-01-30,5.4,22,0.0,35.4,26.8,0.0,0.0,Mammoth
2020-01-31,5.4,22,0.0,49.5,28.9,0.0,0.0,Mammoth
2020-02-01,5.4,22,0.0,55.9,36.1,0.0,0.0,Mammoth
2020-02-02,5.4,21,0.1,43.0,3.6,0.0,0.1,Mammoth
2020-02-03,5.5,23,0.0,9.3,-2.0,2.0,0.0,Mammoth
2020-02-04,5.5,23,0.0,23.0,-2.7,0.0,0.0,Mammoth
2020-02-05,5.5,22,0.0,35.2,19.9,0.0,0.0,Mammoth
2020-02-06,5.5,22,0.0,41.0,25.2,0.0,0.0,Mammoth
2020-02-07,5.5,22,0.0,45.5,28.2,0.0,0.0,Mammoth
2020-02-08,5.5,21,0.0,42.6,13.3,0.0,0.0,Mammoth
2020-02-09,5.5,22,0.1,14.7,8.4,1.0,0.1,Mammoth
2020-02-10,5.5,22,0.0,30.9,7.7,0.0,0.0,Mammoth
2020-02-11,5.5,22,0.1,35.2,16.5,0.0,0.1,Mammoth
2020-02-12,5.5,22,0.0,37.4,21.6,0.0,0.0,Mammoth
2020-02-13,5.5,22,0.0,41.9,21.9,0.0,0.0,Mammoth
2020-02-14,5.5,22,0.0,38.8,21.6,0.0,0.0,Mammoth
2020-02-15,5.5,22,0.0,46.9,25.0,0.0,0.0,Mammoth
2020-02-16,5.5,21,0.0,41.4,25.7,0.0,0.0,Mammoth
2020-02-17,5.5,21,0.0,36.3,17.6,0.0,0.0,Mammoth
2020-02-18,5.5,21,0.0,39.4,21.9,0.0,0.0,Mammoth
2020-02-19,5.5,21,0.0,33.8,18.0,0.0,0.0,Mammoth
2020-02-20,5.5,21,0.0,36.9,18.0,0.0,0.0,Mammoth
2020-02-21,5.5,21,0.0,37.8,20.5,0.0,0.0,Mammoth
2020-02-22,5.5,21,0.0,29.3,23.4,0.0,0.0,Mammoth
2020-02-23,5.5,22,0.0,43.2,21.7,1.0,0.0,Mammoth
2020-02-24,5.5,21,0.0,39.2,23.5,0.0,0.0,Mammoth
2020-02-25,5.5,21,0.0,43.5,19.6,0.0,0.0,Mammoth
2020-02-26,5.5,21,0.0,49.1,27.3,0.0,0.0,Mammoth
2020-02-27,5.5,21,0.0,46.8,27.3,0.0,0.0,Mammoth
2020-02-28,5.5,21,0.0,46.0,26.6,0.0,0.0,Mammoth
2020-02-29,5.5,21,0.0,38.8,22.3,0.0,0.0,Mammoth
2020-03-01,5.5,21,0.4,23.0,10.4,0.0,0.4,Mammoth
2020-03-02,5.8,23,0.0,28.2,5.0,2.0,0.0,Mammoth
2020-03-03,5.8,24,0.0,44.8,18.1,1.0,0.0,Mammoth
2020-03-04,5.8,23,0.0,49.1,28.6,0.0,0.0,Mammoth
2020-03-05,5.8,22,0.0,48.6,29.3,0.0,0.0,Mammoth
2020-03-06,5.8,21,0.0,46.8,30.9,0.0,0.0,Mammoth
2020-03-07,5.8,21,0.0,31.5,16.3,0.0,0.0,Mammoth
2020-03-08,5.8,22,0.0,37.8,13.3,1.0,0.0,Mammoth
2020-03-09,5.8,21,0.0,38.8,18.1,0.0,0.0,Mammoth
2020-03-10,5.8,21,0.0,34.3,20.8,0.0,0.0,Mammoth
2020-03-11,5.8,21,0.0,38.3,22.5,0.0,0.0,Mammoth
2020-03-12,5.8,21,0.0,42.4,27.1,0.0,0.0,Mammoth
2020-03-13,5.8,21,0.0,43.9,24.1,0.0,0.0,Mammoth
2020-03-14,5.8,21,0.3,31.8,19.4,0.0,0.3,Mammoth
2020-03-15,6.0,25,0.3,30.4,18.1,4.0,0.0,Mammoth
2020-03-16,6.2,26,0.9,24.1,12.7,1.0,0.6000000000000001,Mammoth
2020-03-17,6.8,33,0.0,23.2,5.5,7.0,0.0,Mammoth
2020-03-18,6.8,31,0.0,27.3,4.6,0.0,0.0,Mammoth
2020-03-19,6.8,29,0.3,26.2,7.9,0.0,0.3,Mammoth
2020-03-20,6.9,33,0.2,27.1,7.9,4.0,0.0,Mammoth
2020-03-21,7.1,34,0.0,25.5,12.6,1.0,0.0,Mammoth
2020-03-22,7.1,32,0.0,31.1,14.0,0.0,0.0,Mammoth
2020-03-23,7.1,30,0.1,36.3,17.2,0.0,0.1,Mammoth
2020-03-24,7.2,31,0.0,32.9,18.0,1.0,0.0,Mammoth
2020-03-25,7.2,30,0.1,25.7,8.4,0.0,0.1,Mammoth
2020-03-26,7.3,33,0.2,23.7,3.7,3.0,0.1,Mammoth
2020-03-27,7.5,32,0.0,32.2,3.2,0.0,0.0,Mammoth
2020-03-28,7.5,32,0.1,30.9,13.8,0.0,0.1,Mammoth
2020-03-29,7.6,32,0.0,34.3,18.0,0.0,0.0,Mammoth
2020-03-30,7.6,31,0.0,42.8,18.9,0.0,0.0,Mammoth
2020-03-31,7.6,30,0.0,45.0,29.5,0.0,0.0,Mammoth
2020-04-01,7.6,28,0.0,38.3,24.8,0.0,0.0,Mammoth
2020-04-02,7.5,28,0.0,38.7,10.9,0.0,0.0,Mammoth
2020-04-03,7.5,28,0.0,40.6,20.3,0.0,0.0,Mammoth
2020-04-04,7.4,28,0.1,38.5,22.5,0.0,0.1,Mammoth
2020-04-05,7.5,28,0.9,28.0,21.2,0.0,0.8,Mammoth
2020-04-06,8.0,35,0.7,31.1,16.3,7.0,0.0,Mammoth
2020-04-07,8.6,41,0.1,30.2,14.7,6.0,0.0,Mammoth
2020-04-08,8.7,39,0.9,35.8,25.5,0.0,0.8,Mammoth
2020-04-09,9.5,47,0.7,35.8,18.0,8.0,0.0,Mammoth
2020-04-10,10.2,49,0.0,36.9,14.0,2.0,0.0,Mammoth
2020-04-11,10.2,47,0.1,48.4,23.4,0.0,0.1,Mammoth
2020-04-12,10.3,45,0.0,42.4,22.5,0.0,0.0,Mammoth
2020-04-13,10.3,43,0.0,39.4,17.8,0.0,0.0,Mammoth
2020-04-14,10.3,42,0.1,42.8,14.5,0.0,0.1,Mammoth
2020-04-15,10.4,40,0.0,53.1,27.5,0.0,0.0,Mammoth
2020-04-16,10.4,39,0.0,49.6,25.9,0.0,0.0,Mammoth
2020-04-17,10.4,38,0.4,40.1,23.5,0.0,0.4,Mammoth
2020-04-18,10.5,37,0.0,46.4,26.4,0.0,0.0,Mammoth
2020-04-19,10.5,36,0.0,43.2,24.8,0.0,0.0,Mammoth
2020-04-20,10.5,35,0.2,35.4,22.6,0.0,0.2,Mammoth
2020-04-21,10.6,36,0.1,47.3,26.4,1.0,0.0,Mammoth
2020-04-22,10.7,35,0.0,55.0,30.0,0.0,0.0,Mammoth
2020-04-23,10.7,34,0.0,56.5,33.6,0.0,0.0,Mammoth
2020-04-24,10.6,33,0.0,58.1,33.1,0.0,0.0,Mammoth
2020-04-25,10.4,32,0.0,60.6,37.9,0.0,0.0,Mammoth
2020-04-26,10.0,30,0.0,56.7,36.3,0.0,0.0,Mammoth
2020-04-27,9.6,28,0.0,60.6,35.1,0.0,0.0,Mammoth
2020-04-28,9.2,26,0.0,65.8,38.3,0.0,0.0,Mammoth
2020-04-29,8.6,24,0.0,62.6,40.3,0.0,0.0,Mammoth
2020-04-30,7.9,22,0.0,52.2,36.5,0.0,0.0,Mammoth
2020-05-01,7.4,21,0.0,52.3,33.1,0.0,0.0,Mammoth
2020-05-02,7.1,20,0.0,48.7,30.4,0.0,0.0,Mammoth
2020-05-03,6.8,19,0.0,47.5,27.1,0.0,0.0,Mammoth
2020-05-04,6.4,18,0.0,54.0,26.4,0.0,0.0,Mammoth
2020-05-05,6.0,17,0.0,57.9,34.0,0.0,0.0,Mammoth
2020-05-06,5.5,15,0.0,57.9,33.8,0.0,0.0,Mammoth
2020-05-07,4.7,13,0.0,61.0,30.7,0.0,0.0,Mammoth
2020-05-08,4.1,12,0.0,63.7,37.9,0.0,0.0,Mammoth
2020-05-09,3.2,8,0.0,66.2,40.5,0.0,0.0,Mammoth
2020-05-10,2.1,6,0.0,59.5,41.0,0.0,0.0,Mammoth
2020-05-11,1.0,3,0.0,53.4,36.5,0.0,0.0,Mammoth
2020-05-12,0.4,1,0.0,47.7,30.0,0.0,0.0,Mammoth
2020-05-13,0.0,0,0.0,45.0,27.3,0.0,0.0,Mammoth
2020-05-14,0.0,0,0.0,43.9,28.4,0.0,0.0,Mammoth
2020-05-15,0.0,0,0.0,58.6,29.5,0.0,0.0,Mammoth
2020-05-16,0.0,0,0.0,59.9,35.2,0.0,0.0,Mammoth
2020-05-17,0.0,0,0.1,52.9,34.9,0.0,0.1,Mammoth
2020-05-18,0.0,0,0.5,36.9,23.7,0.0,0.4,Mammoth
2020-05-19,0.0,0,0.0,35.2,19.9,0.0,0.0,Mammoth
2020-05-20,0.0,0,0.0,46.9,22.5,0.0,0.0,Mammoth
2020-05-21,0.0,0,0.0,54.0,27.3,0.0,0.0,Mammoth
2020-05-22,0.0,0,0.0,46.6,26.4,0.0,0.0,Mammoth
2020-05-23,0.0,0,0.0,53.4,21.7,0.0,0.0,Mammoth
2020-05-24,0.0,0,0.0,59.2,30.7,0.0,0.0,Mammoth
2020-05-25,0.0,0,0.0,66.9,37.9,0.0,0.0,Mammoth
2020-05-26,0.0,0,0.0,71.1,45.5,0.0,0.0,Mammoth
2020-05-27,0.0,0,0.0,71.2,47.7,0.0,0.0,Mammoth
2020-05-28,0.0,0,0.0,74.7,48.7,0.0,0.0,Mammoth
2020-05-29,0.0,0,0.0,73.2,50.5,0.0,0.0,Mammoth
2020-05-30,0.0,0,0.0,53.2,32.7,0.0,0.0,Mammoth
2020-05-31,0.0,0,0.0,64.0,32.5,0.0,0.0,Mammoth
2020-06-01,0.0,0,0.0,55.6,40.6,0.0,0.0,Mammoth
2020-06-02,0.0,0,0.0,68.7,39.4,0.0,0.0,Mammoth
2020-06-03,0.0,0,0.0,69.8,48.2,0.0,0.0,Mammoth
2020-06-04,0.0,0,0.0,70.0,45.0,0.0,0.0,Mammoth
2020-06-05,0.0,0,0.0,65.7,45.5,0.0,0.0,Mammoth
2020-06-06,0.0,0,0.1,48.2,31.5,0.0,0.1,Mammoth
2020-06-07,0.0,0,0.0,37.9,20.3,0.0,0.0,Mammoth
2020-06-08,0.0,0,0.0,50.5,16.9,0.0,0.0,Mammoth
2020-06-09,0.0,0,0.0,61.9,32.2,0.0,0.0,Mammoth
2020-06-10,0.0,0,0.0,67.1,39.0,0.0,0.0,Mammoth
2020-06-11,0.0,0,0.0,66.2,46.0,0.0,0.0,Mammoth
2020-06-12,0.0,0,0.1,61.0,26.6,0.0,0.1,Mammoth
2020-06-13,0.0,0,0.0,49.5,28.9,0.0,0.0,Mammoth
2020-06-14,0.0,0,0.0,62.6,29.7,0.0,0.0,Mammoth
2020-06-15,0.0,0,0.0,60.8,41.7,0.0,0.0,Mammoth
2020-06-16,0.0,0,0.0,55.8,33.3,0.0,0.0,Mammoth
2020-06-17,0.0,0,0.0,55.9,26.2,0.0,0.0,Mammoth
2020-06-18,0.0,0,0.0,64.0,32.5,0.0,0.0,Mammoth
2020-06-19,0.0,0,0.0,66.0,38.7,0.0,0.0,Mammoth
2020-06-20,0.0,0,0.0,72.5,45.5,0.0,0.0,Mammoth
2020-06-21,0.0,0,0.0,75.2,49.1,0.0,0.0,Mammoth
2020-06-22,0.0,0,0.0,76.1,49.3,0.0,0.0,Mammoth
2020-06-23,0.0,0,0.0,79.2,52.0,0.0,0.0,Mammoth
2020-06-24,0.0,0,0.0,78.8,52.3,0.0,0.0,Mammoth
2020-06-25,0.0,0,0.1,71.8,43.0,0.0,0.1,Mammoth
2020-06-26,0.0,0,0.0,70.0,48.0,0.0,0.0,Mammoth
2020-06-27,0.0,0,0.0,72.5,52.7,0.0,0.0,Mammoth
2020-06-28,0.0,0,0.0,58.6,32.2,0.0,0.0,Mammoth
2020-06-29,0.0,0,0.0,54.7,26.8,0.0,0.0,Mammoth
2020-06-30,0.0,0,0.0,64.0,34.2,0.0,0.0,Mammoth
2020-07-01,0.0,0,0.0,68.9,41.2,0.0,0.0,Mammoth
2020-07-02,0.0,0,0.0,69.8,42.6,0.0,0.0,Mammoth
2020-07-03,0.0,0,0.1,67.6,43.9,0.0,0.1,Mammoth
2020-07-04,0.0,0,0.0,71.1,44.4,0.0,0.0,Mammoth
2020-07-05,0.0,0,0.0,73.8,47.3,0.0,0.0,Mammoth
2020-07-06,0.0,0,0.0,73.0,49.5,0.0,0.0,Mammoth
2020-07-07,0.0,0,0.0,71.1,45.0,0.0,0.0,Mammoth
2020-07-08,0.0,0,0.0,72.7,43.7,0.0,0.0,Mammoth
2020-07-09,0.0,0,0.0,74.3,45.7,0.0,0.0,Mammoth
2020-07-10,0.0,0,0.0,77.4,49.6,0.0,0.0,Mammoth
2020-07-11,0.0,0,0.0,76.5,53.2,0.0,0.0,Mammoth
2020-07-12,0.0,0,0.0,77.0,53.2,0.0,0.0,Mammoth
2020-07-13,0.0,0,0.0,75.9,52.3,0.0,0.0,Mammoth
2020-07-14,0.0,0,0.0,78.6,50.4,0.0,0.0,Mammoth
2020-07-15,0.0,0,0.0,78.6,51.6,0.0,0.0,Mammoth
2020-07-16,0.0,0,0.0,79.5,54.1,0.0,0.0,Mammoth
2020-07-17,0.0,0,0.0,77.2,51.1,0.0,0.0,Mammoth
2020-07-18,0.0,0,0.0,75.7,51.6,0.0,0.0,Mammoth
2020-07-19,0.0,0,0.0,78.6,53.6,0.0,0.0,Mammoth
2020-07-20,0.0,0,0.0,77.5,54.0,0.0,0.0,Mammoth
2020-07-21,0.0,0,0.0,78.3,52.9,0.0,0.0,Mammoth
2020-07-22,0.0,0,0.0,74.8,48.4,0.0,0.0,Mammoth
2020-07-23,0.0,0,0.0,70.5,46.0,0.0,0.0,Mammoth
2020-07-24,0.0,0,0.0,70.5,45.9,0.0,0.0,Mammoth
2020-07-25,0.0,0,0.0,73.2,47.5,0.0,0.0,Mammoth
2020-07-26,0.0,0,0.0,73.8,49.5,0.0,0.0,Mammoth
2020-07-27,0.0,0,0.0,72.7,49.5,0.0,0.0,Mammoth
2020-07-28,0.0,0,0.0,75.9,46.8,0.0,0.0,Mammoth
2020-07-29,0.0,0,0.0,82.4,51.4,0.0,0.0,Mammoth
2020-07-30,0.0,0,0.0,81.3,53.4,0.0,0.0,Mammoth
2020-07-31,0.0,0,0.0,81.3,54.1,0.0,0.0,Mammoth
2020-08-01,0.0,0,0.0,80.8,53.8,0.0,0.0,Mammoth
2020-08-02,0.0,0,0.0,78.8,52.3,0.0,0.0,Mammoth
2020-08-03,0.0,0,0.0,75.0,50.2,0.0,0.0,Mammoth
2020-08-04,0.0,0,0.0,78.8,51.3,0.0,0.0,Mammoth
2020-08-05,0.0,0,0.0,72.3,51.1,0.0,0.0,Mammoth
2020-08-06,0.0,0,0.0,72.5,46.8,0.0,0.0,Mammoth
2020-08-07,0.0,0,0.0,72.0,45.7,0.0,0.0,Mammoth
2020-08-08,0.0,0,0.0,73.4,49.1,0.0,0.0,Mammoth
2020-08-09,0.0,0,0.0,77.2,51.4,0.0,0.0,Mammoth
2020-08-10,0.0,0,0.3,76.5,44.2,0.0,0.3,Mammoth
2020-08-11,0.0,0,0.0,69.8,47.8,0.0,0.0,Mammoth
2020-08-12,0.0,0,0.1,72.3,46.0,0.0,0.1,Mammoth
2020-08-13,0.0,0,0.0,69.8,51.3,0.0,0.0,Mammoth
2020-08-14,0.0,0,0.0,77.2,53.8,0.0,0.0,Mammoth
2020-08-15,0.0,0,0.0,78.4,55.0,0.0,0.0,Mammoth
2020-08-16,0.0,0,0.0,80.6,50.5,0.0,0.0,Mammoth
2020-08-17,0.0,0,0.4,76.5,49.6,0.0,0.4,Mammoth
2020-08-18,0.0,0,0.0,77.5,52.9,0.0,0.0,Mammoth
2020-08-19,0.0,0,0.0,76.5,54.5,0.0,0.0,Mammoth
2020-08-20,0.0,0,0.0,72.7,52.0,0.0,0.0,Mammoth
2020-08-21,0.0,0,0.0,75.0,51.8,0.0,0.0,Mammoth
2020-08-22,0.0,0,0.0,75.6,52.2,0.0,0.0,Mammoth
2020-08-23,0.0,0,0.0,74.8,54.0,0.0,0.0,Mammoth
2020-08-24,0.0,0,0.0,73.6,48.6,0.0,0.0,Mammoth
2020-08-25,0.0,0,0.0,73.2,50.9,0.0,0.0,Mammoth
2020-08-26,0.0,0,0.0,73.0,47.5,0.0,0.0,Mammoth
2020-08-27,0.0,0,0.1,70.5,44.4,0.0,0.1,Mammoth
2020-08-28,0.0,0,0.0,71.6,47.8,0.0,0.0,Mammoth
2020-08-29,0.0,0,0.0,73.4,49.8,0.0,0.0,Mammoth
2020-08-30,0.0,0,0.0,73.6,50.4,0.0,0.0,Mammoth
2020-08-31,0.0,0,0.0,73.0,50.2,0.0,0.0,Mammoth
2020-09-01,0.0,0,0.0,72.5,43.0,0.0,0.0,Mammoth
2020-09-02,0.0,0,0.0,77.4,49.8,0.0,0.0,Mammoth
2020-09-03,0.0,0,0.0,79.7,53.6,0.0,0.0,Mammoth
2020-09-04,0.0,0,0.1,81.5,56.7,0.0,0.1,Mammoth
2020-09-05,0.0,0,0.0,80.8,56.8,0.0,0.0,Mammoth
2020-09-06,0.0,0,0.0,73.0,56.8,0.0,0.0,Mammoth
2020-09-07,0.0,0,0.0,74.3,54.9,0.0,0.0,Mammoth
2020-09-08,0.0,0,0.1,60.1,34.0,0.0,0.1,Mammoth
2020-09-09,0.0,0,0.0,64.2,33.6,0.0,0.0,Mammoth
2020-09-10,0.0,0,0.0,63.5,40.1,0.0,0.0,Mammoth
2020-09-11,0.0,0,0.0,68.4,43.9,0.0,0.0,Mammoth
2020-09-12,0.0,0,0.0,70.7,45.7,0.0,0.0,Mammoth
2020-09-13,0.0,0,0.0,70.5,48.4,0.0,0.0,Mammoth
2020-09-14,0.0,0,0.0,63.3,47.8,0.0,0.0,Mammoth
2020-09-15,0.0,0,0.0,65.3,46.0,0.0,0.0,Mammoth
2020-09-16,0.0,0,0.0,66.9,46.9,0.0,0.0,Mammoth
2020-09-17,0.0,0,0.0,68.4,45.3,0.0,0.0,Mammoth
2020-09-18,0.0,0,0.1,56.7,38.8,0.0,0.1,Mammoth
2020-09-19,0.0,0,0.0,64.0,35.2,0.0,0.0,Mammoth
2020-09-20,0.0,0,0.0,67.5,41.0,0.0,0.0,Mammoth
2020-09-21,0.0,0,0.0,67.6,44.6,0.0,0.0,Mammoth
2020-09-22,0.0,0,0.0,64.2,44.1,0.0,0.0,Mammoth
2020-09-23,0.0,0,0.0,70.5,44.4,0.0,0.0,Mammoth
2020-09-24,0.0,0,0.0,69.1,46.8,0.0,0.0,Mammoth
2020-09-25,0.0,0,0.0,71.4,46.6,0.0,0.0,Mammoth
2020-09-26,0.0,0,0.0,71.6,43.5,0.0,0.0,Mammoth
2020-09-27,0.0,0,0.0,61.9,40.1,0.0,0.0,Mammoth
2020-09-28,0.0,0,0.0,63.1,39.0,0.0,0.0,Mammoth
2020-09-29,0.0,0,0.0,66.0,43.9,0.0,0.0,Mammoth
2020-09-30,0.0,0,0.0,65.7,45.9,0.0,0.0,Mammoth
2020-10-01,0.0,0,0.0,68.0,45.5,0.0,0.0,Mammoth
2020-10-02,0.0,0,0.0,68.5,46.9,0.0,0.0,Mammoth
2020-10-03,0.0,0,0.0,66.9,46.2,0.0,0.0,Mammoth
2020-10-04,0.0,0,0.0,68.9,44.2,0.0,0.0,Mammoth
2020-10-05,0.0,0,0.0,65.5,44.6,0.0,0.0,Mammoth
2020-10-06,0.0,0,0.0,67.6,45.7,0.0,0.0,Mammoth
2020-10-07,0.0,0,0.0,64.2,45.0,0.0,0.0,Mammoth
2020-10-08,0.0,0,0.0,61.3,42.1,0.0,0.0,Mammoth
2020-10-09,0.0,0,0.0,60.4,40.3,0.0,0.0,Mammoth
2020-10-10,0.0,0,0.0,53.4,39.4,0.0,0.0,Mammoth
2020-10-11,0.0,0,0.0,58.6,40.1,0.0,0.0,Mammoth
2020-10-12,0.0,0,0.0,64.8,43.0,0.0,0.0,Mammoth
2020-10-13,0.0,0,0.0,65.5,41.9,0.0,0.0,Mammoth
2020-10-14,0.0,0,0.0,66.2,45.5,0.0,0.0,Mammoth
2020-10-15,0.0,0,0.0,61.9,39.0,0.0,0.0,Mammoth
2020-10-16,0.0,0,0.0,60.6,37.8,0.0,0.0,Mammoth
2020-10-17,0.0,0,0.0,67.6,42.6,0.0,0.0,Mammoth
2020-10-18,0.0,0,0.0,64.2,43.9,0.0,0.0,Mammoth
2020-10-19,0.0,0,0.0,64.8,42.1,0.0,0.0,Mammoth
2020-10-20,0.0,0,0.0,58.6,39.4,0.0,0.0,Mammoth
2020-10-21,0.0,0,0.0,62.6,41.4,0.0,0.0,Mammoth
2020-10-22,0.0,0,0.0,56.1,33.8,0.0,0.0,Mammoth
2020-10-23,0.0,0,0.0,59.4,36.3,0.0,0.0,Mammoth
2020-10-24,0.0,0,0.0,56.5,36.1,0.0,0.0,Mammoth
2020-10-25,0.0,0,0.0,45.7,9.3,0.0,0.0,Mammoth
2020-10-26,0.0,0,0.1,36.1,11.3,0.0,0.1,Mammoth
2020-10-27,0.0,0,0.0,49.5,25.7,0.0,0.0,Mammoth
2020-10-28,0.0,0,0.0,56.5,34.9,0.0,0.0,Mammoth
2020-10-29,0.0,0,0.0,55.4,36.7,0.0,0.0,Mammoth
2020-10-30,0.0,0,0.0,56.5,37.0,0.0,0.0,Mammoth
2020-10-31,0.0,0,0.0,57.7,38.5,0.0,0.0,Mammoth
2020-11-01,0.0,0,0.0,57.2,38.7,0.0,0.0,Mammoth
2020-11-02,0.0,0,0.0,56.7,38.3,0.0,0.0,Mammoth
2020-11-03,0.0,0,0.0,54.7,37.0,0.0,0.0,Mammoth
2020-11-04,0.0,0,0.0,55.8,37.2,0.0,0.0,Mammoth
2020-11-05,0.0,0,0.0,57.0,39.0,0.0,0.0,Mammoth
2020-11-06,0.0,0,0.0,45.0,19.4,0.0,0.0,Mammoth
2020-11-07,0.0,0,0.1,28.9,13.6,0.0,0.1,Mammoth
2020-11-08,0.1,1,0.1,19.6,7.0,1.0,0.0,Mammoth
2020-11-09,0.2,3,0.2,23.9,1.4,2.0,0.1,Mammoth
2020-11-10,0.4,4,0.0,37.0,20.8,1.0,0.0,Mammoth
2020-11-11,0.4,3,0.0,39.2,21.4,0.0,0.0,Mammoth
2020-11-12,0.4,3,0.1,38.1,20.3,0.0,0.1,Mammoth
2020-11-13,0.4,3,0.1,36.3,24.4,0.0,0.0,Mammoth
2020-11-14,0.4,1,0.0,42.6,27.7,0.0,0.0,Mammoth
2020-11-15,0.3,1,0.0,49.5,32.9,0.0,0.0,Mammoth
2020-11-16,0.3,1,0.0,55.9,35.4,0.0,0.0,Mammoth
2020-11-17,0.0,0,0.0,46.6,36.3,0.0,0.0,Mammoth
2020-11-18,0.0,0,1.2,36.3,25.2,0.0,1.2,Mammoth
2020-11-19,0.5,6,0.0,38.8,25.9,6.0,0.0,Mammoth
2020-11-20,0.5,6,0.0,40.5,25.0,0.0,0.0,Mammoth
2020-11-21,0.5,6,0.0,42.1,27.3,0.0,0.0,Mammoth
2020-11-22,0.5,6,0.0,43.9,25.9,0.0,0.0,Mammoth
2020-11-23,0.5,5,0.0,32.5,18.9,0.0,0.0,Mammoth
2020-11-24,0.5,5,0.0,40.6,25.9,0.0,0.0,Mammoth
2020-11-25,0.5,5,0.0,38.3,14.4,0.0,0.0,Mammoth
2020-11-26,0.5,5,0.0,24.3,9.5,0.0,0.0,Mammoth
2020-11-27,0.5,5,0.1,40.3,20.7,0.0,0.1,Mammoth
2020-11-28,0.5,5,0.0,43.9,26.4,0.0,0.0,Mammoth
2020-11-29,0.5,5,0.0,41.9,25.0,0.0,0.0,Mammoth
2020-11-30,0.5,5,0.0,43.7,26.4,0.0,0.0,Mammoth
2020-12-01,0.5,5,0.0,45.9,30.9,0.0,0.0,Mammoth
2020-12-02,0.5,5,0.0,50.5,26.2,0.0,0.0,Mammoth
2020-12-03,0.5,5,0.0,47.7,27.5,0.0,0.0,Mammoth
2020-12-04,0.5,5,0.0,42.1,27.7,0.0,0.0,Mammoth
2020-12-05,0.5,5,0.0,45.5,28.4,0.0,0.0,Mammoth
2020-12-06,0.5,5,0.0,45.0,19.8,0.0,0.0,Mammoth
2020-12-07,0.5,5,0.0,33.8,17.6,0.0,0.0,Mammoth
2020-12-08,0.5,4,0.0,45.5,24.8,0.0,0.0,Mammoth
2020-12-09,0.5,4,0.0,48.0,24.3,0.0,0.0,Mammoth
2020-12-10,0.5,5,0.0,38.5,19.8,1.0,0.0,Mammoth
2020-12-11,0.5,5,0.1,35.8,26.8,0.0,0.1,Mammoth
2020-12-12,0.6,5,0.0,37.2,18.0,0.0,0.0,Mammoth
2020-12-13,0.6,5,0.9,38.1,16.5,0.0,0.9,Mammoth
2020-12-14,1.5,14,0.0,21.4,10.0,9.0,0.0,Mammoth
2020-12-15,1.5,14,0.1,37.9,9.7,0.0,0.1,Mammoth
2020-12-16,1.6,13,0.0,41.9,23.4,0.0,0.0,Mammoth
2020-12-17,1.6,12,0.4,29.8,15.1,0.0,0.4,Mammoth
2020-12-18,1.8,16,0.1,36.1,9.9,4.0,0.0,Mammoth
2020-12-19,1.9,15,0.0,42.4,25.7,0.0,0.0,Mammoth
2020-12-20,1.9,14,0.0,45.5,29.3,0.0,0.0,Mammoth
2020-12-21,1.9,14,0.0,45.7,28.2,0.0,0.0,Mammoth
2020-12-22,1.9,13,0.0,37.8,16.3,0.0,0.0,Mammoth
2020-12-23,1.9,13,0.0,36.0,16.2,0.0,0.0,Mammoth
2020-12-24,1.9,12,0.0,40.8,24.3,0.0,0.0,Mammoth
2020-12-25,1.9,12,0.0,37.8,25.2,0.0,0.0,Mammoth
2020-12-26,1.9,12,0.1,28.6,15.1,0.0,0.1,Mammoth
2020-12-27,2.0,13,0.1,22.5,13.6,1.0,0.0,Mammoth
2020-12-28,2.1,14,0.3,19.2,14.5,1.0,0.19999999999999998,Mammoth
2020-12-29,2.4,20,0.0,21.4,8.6,6.0,0.0,Mammoth
2020-12-30,2.4,18,0.0,36.7,13.3,0.0,0.0,Mammoth
2020-12-31,2.4,18,0.2,26.4,13.1,0.0,0.2,Mammoth
2021-01-01,2.6,18,0.2,46.4,18.3,0.0,0.0,Mammoth
2021-01-02,2.7,17,0.0,37.9,26.4,0.0,0.0,Mammoth
2021-01-03,2.7,16,0.0,38.8,27.0,0.0,0.0,Mammoth
2021-01-04,2.7,16,0.0,36.0,25.0,0.0,0.0,Mammoth
2021-01-05,2.7,16,0.0,38.8,23.7,0.0,0.0,Mammoth
2021-01-06,2.7,16,0.0,42.6,28.2,0.0,0.0,Mammoth
2021-01-07,2.7,16,0.0,35.8,19.9,0.0,0.0,Mammoth
2021-01-08,2.7,16,0.0,38.1,24.8,0.0,0.0,Mammoth
2021-01-09,2.7,16,0.0,36.1,21.0,0.0,0.0,Mammoth
2021-01-10,2.7,15,0.0,42.8,22.1,0.0,0.0,Mammoth
2021-01-11,2.7,15,0.0,42.1,25.5,0.0,0.0,Mammoth
2021-01-12,2.7,15,0.0,40.1,30.4,0.0,0.0,Mammoth
